日付,種別,個別ID,名前,原因
2016-05-04 02:02:47,装備アイテム,28377,15.2cm単装砲,近代化改修
2016-05-04 02:02:47,装備アイテム,28378,零式水上偵察機,近代化改修
2016-05-04 02:05:20,装備アイテム,28379,12cm単装砲,装備の廃棄
2016-05-04 02:05:25,装備アイテム,28385,12.7cm連装砲,装備の廃棄
2016-05-04 02:05:30,装備アイテム,28253,12.7cm連装砲,装備の廃棄
2016-05-04 02:05:47,装備アイテム,27850,41cm連装砲,装備の廃棄
2016-05-04 02:06:02,装備アイテム,28232,61cm三連装魚雷,装備の廃棄
2016-05-04 02:06:07,装備アイテム,28254,61cm三連装魚雷,装備の廃棄
2016-05-04 02:06:19,装備アイテム,28382,九六式艦戦,装備の廃棄
2016-05-04 02:06:24,装備アイテム,26926,零式艦戦21型,装備の廃棄
2016-05-04 02:06:30,装備アイテム,26549,零式艦戦52型,装備の廃棄
2016-05-04 02:27:50,艦娘,16989,筑摩 (Lv:1),近代化改修
2016-05-04 02:27:50,装備アイテム,28391,20.3cm連装砲,近代化改修
2016-05-04 02:27:50,装備アイテム,28392,零式水上偵察機,近代化改修
2016-05-04 02:27:50,艦娘,16992,羽黒 (Lv:1),近代化改修
2016-05-04 02:27:50,装備アイテム,28395,20.3cm連装砲,近代化改修
2016-05-04 02:28:09,艦娘,16988,天龍 (Lv:1),近代化改修
2016-05-04 02:28:09,艦娘,16990,那珂 (Lv:1),近代化改修
2016-05-04 02:28:09,装備アイテム,28393,14cm単装砲,近代化改修
2016-05-04 02:29:04,艦娘,16991,電 (Lv:1),近代化改修
2016-05-04 02:29:04,艦娘,16985,漣 (Lv:1),近代化改修
2016-05-04 03:30:39,艦娘,16997,如月 (Lv:1),近代化改修
2016-05-04 03:31:35,艦娘,16983,龍驤 (Lv:1),近代化改修
2016-05-04 03:31:58,艦娘,16995,高雄 (Lv:1),近代化改修
2016-05-04 03:50:33,艦娘,16998,由良 (Lv:1),近代化改修
2016-05-04 03:50:33,艦娘,16996,多摩 (Lv:1),近代化改修
2016-05-04 04:02:20,艦娘,16994,初霜 (Lv:1),近代化改修
2016-05-04 04:02:20,艦娘,16999,大潮 (Lv:1),近代化改修
2016-05-04 04:02:20,装備アイテム,28405,12.7cm連装砲,近代化改修
2016-05-04 04:02:33,艦娘,17000,睦月 (Lv:1),近代化改修
2016-05-04 04:02:33,装備アイテム,28406,12cm単装砲,近代化改修
2016-05-04 04:03:11,艦娘,16993,隼鷹 (Lv:1),近代化改修
2016-05-04 14:28:17,艦娘,17001,子日 (Lv:1),近代化改修
2016-05-04 14:28:17,装備アイテム,28408,12.7cm連装砲,近代化改修
2016-05-04 14:28:17,艦娘,17002,五月雨 (Lv:1),近代化改修
2016-05-04 14:28:17,装備アイテム,28409,12.7cm連装砲,近代化改修
2016-05-04 14:28:41,艦娘,17004,利根 (Lv:1),近代化改修
2016-05-04 14:28:41,装備アイテム,28413,20.3cm連装砲,近代化改修
2016-05-04 14:28:41,装備アイテム,28414,零式水上偵察機,近代化改修
2016-05-04 14:28:56,艦娘,17003,山城 (Lv:1),近代化改修
2016-05-04 14:28:56,装備アイテム,28410,35.6cm連装砲,近代化改修
2016-05-04 14:28:56,装備アイテム,28411,15.2cm単装砲,近代化改修
2016-05-04 14:28:56,装備アイテム,28412,零式水上偵察機,近代化改修
2016-05-04 14:43:16,艦娘,17011,村雨 (Lv:1),近代化改修
2016-05-04 14:43:16,装備アイテム,28423,12.7cm連装砲,近代化改修
2016-05-04 14:43:16,艦娘,17005,那珂 (Lv:1),近代化改修
2016-05-04 14:43:16,装備アイテム,28415,14cm単装砲,近代化改修
2016-05-04 14:43:26,艦娘,17007,不知火 (Lv:1),近代化改修
2016-05-04 14:43:26,装備アイテム,28417,12.7cm連装砲,近代化改修
2016-05-04 14:43:26,艦娘,17010,不知火 (Lv:1),近代化改修
2016-05-04 14:43:26,装備アイテム,28422,12.7cm連装砲,近代化改修
2016-05-04 14:48:20,装備アイテム,28403,12cm単装砲,装備の廃棄
2016-05-04 14:48:26,装備アイテム,28394,12.7cm連装砲,装備の廃棄
2016-05-04 14:48:32,装備アイテム,28399,12.7cm連装砲,装備の廃棄
2016-05-04 14:48:41,装備アイテム,28402,14cm単装砲,装備の廃棄
2016-05-04 14:48:46,装備アイテム,28389,14cm単装砲,装備の廃棄
2016-05-04 15:23:50,装備アイテム,28441,12cm単装砲,装備の廃棄
2016-05-04 15:23:50,装備アイテム,28458,12cm単装砲,装備の廃棄
2016-05-04 15:23:50,装備アイテム,28428,12.7cm連装砲,装備の廃棄
2016-05-04 15:23:50,装備アイテム,28432,12.7cm連装砲,装備の廃棄
2016-05-04 15:23:50,装備アイテム,28435,12.7cm連装砲,装備の廃棄
2016-05-04 15:23:50,装備アイテム,28452,12.7cm連装砲,装備の廃棄
2016-05-04 15:23:50,装備アイテム,28465,12.7cm連装砲,装備の廃棄
2016-05-04 15:24:00,装備アイテム,28449,10cm連装高角砲,装備の廃棄
2016-05-04 15:24:00,装備アイテム,28446,10cm連装高角砲,装備の廃棄
2016-05-04 15:24:00,装備アイテム,28430,10cm連装高角砲,装備の廃棄
2016-05-04 15:24:05,装備アイテム,28456,10cm連装高角砲,装備の廃棄
2016-05-04 15:24:15,装備アイテム,28404,14cm単装砲,装備の廃棄
2016-05-04 15:24:15,装備アイテム,28461,14cm単装砲,装備の廃棄
2016-05-04 15:24:15,装備アイテム,28463,14cm単装砲,装備の廃棄
2016-05-04 15:24:43,装備アイテム,28464,15.2cm単装砲,装備の廃棄
2016-05-04 15:24:43,装備アイテム,28462,15.2cm単装砲,装備の廃棄
2016-05-04 15:24:53,装備アイテム,28437,61cm三連装魚雷,装備の廃棄
2016-05-04 15:24:53,装備アイテム,28451,61cm三連装魚雷,装備の廃棄
2016-05-04 15:24:53,装備アイテム,28453,61cm三連装魚雷,装備の廃棄
2016-05-04 15:24:53,装備アイテム,28460,61cm三連装魚雷,装備の廃棄
2016-05-04 15:24:53,装備アイテム,28455,61cm三連装魚雷,装備の廃棄
2016-05-04 15:25:07,装備アイテム,25731,九七式艦攻,装備の廃棄
2016-05-04 15:25:07,装備アイテム,28383,九七式艦攻,装備の廃棄
2016-05-04 15:25:07,装備アイテム,28398,九七式艦攻,装備の廃棄
2016-05-04 15:25:26,装備アイテム,7739,零式水上偵察機,装備の廃棄
2016-05-04 15:25:26,装備アイテム,28401,零式水上偵察機,装備の廃棄
2016-05-04 15:25:26,装備アイテム,28468,零式水上偵察機,装備の廃棄
2016-05-04 15:32:25,艦娘,17012,若葉 (Lv:1),艦娘の解体
2016-05-04 15:32:25,装備アイテム,28424,12.7cm連装砲,艦娘の解体
2016-05-04 15:32:35,艦娘,17006,黒潮 (Lv:1),艦娘の解体
2016-05-04 15:32:35,装備アイテム,28416,12.7cm連装砲,艦娘の解体
2016-05-04 15:33:59,装備アイテム,28474,7.7mm機銃,装備の廃棄
2016-05-04 15:34:04,装備アイテム,28472,7.7mm機銃,装備の廃棄
2016-05-04 15:34:09,装備アイテム,28473,12.7mm単装機銃,装備の廃棄
2016-05-04 15:34:14,装備アイテム,13613,12.7mm単装機銃,装備の廃棄
2016-05-04 16:34:32,艦娘,17013,高雄 (Lv:1),近代化改修
2016-05-04 16:34:32,装備アイテム,28425,20.3cm連装砲,近代化改修
2016-05-04 16:34:32,装備アイテム,28426,零式水上偵察機,近代化改修
2016-05-04 16:34:32,艦娘,17014,加古 (Lv:1),近代化改修
2016-05-04 16:34:32,装備アイテム,28480,20.3cm連装砲,近代化改修
2016-05-04 16:35:16,艦娘,17009,神通 (Lv:1),近代化改修
2016-05-04 16:35:16,装備アイテム,28421,14cm単装砲,近代化改修
2016-05-04 16:35:16,艦娘,7264,伊58 (Lv:3),近代化改修
2016-05-04 16:35:16,艦娘,6781,伊19 (Lv:4),近代化改修
2016-05-04 17:16:06,艦娘,17018,望月 (Lv:1),艦娘の解体
2016-05-04 17:16:06,装備アイテム,28485,12cm単装砲,艦娘の解体
2016-05-04 17:25:56,艦娘,17021,三日月 (Lv:1),艦娘の解体
2016-05-04 17:25:56,装備アイテム,28489,12cm単装砲,艦娘の解体
2016-05-04 17:26:01,艦娘,17020,三日月 (Lv:1),艦娘の解体
2016-05-04 17:26:01,装備アイテム,28488,12cm単装砲,艦娘の解体
2016-05-04 17:26:33,艦娘,17016,三日月 (Lv:1),艦娘の解体
2016-05-04 17:26:33,装備アイテム,28482,12cm単装砲,艦娘の解体
2016-05-04 17:27:02,艦娘,17015,鳥海 (Lv:1),近代化改修
2016-05-04 17:27:02,装備アイテム,28481,20.3cm連装砲,近代化改修
2016-05-04 17:27:02,艦娘,17019,高雄 (Lv:1),近代化改修
2016-05-04 17:27:02,装備アイテム,28486,20.3cm連装砲,近代化改修
2016-05-04 17:27:02,装備アイテム,28487,零式水上偵察機,近代化改修
2016-05-04 17:39:21,艦娘,17008,隼鷹 (Lv:1),近代化改修
2016-05-04 17:39:21,装備アイテム,28418,九六式艦戦,近代化改修
2016-05-04 17:39:21,装備アイテム,28419,九九式艦爆,近代化改修
2016-05-04 17:39:21,装備アイテム,28420,九七式艦攻,近代化改修
2016-05-04 18:15:23,艦娘,17022,文月 (Lv:1),艦娘の解体
2016-05-04 18:15:23,装備アイテム,28490,12cm単装砲,艦娘の解体
2016-05-04 18:31:49,艦娘,17027,朧 (Lv:1),艦娘の解体
2016-05-04 18:31:49,装備アイテム,28501,12.7cm連装砲,艦娘の解体
2016-05-04 18:31:54,艦娘,17025,神通 (Lv:1),艦娘の解体
2016-05-04 18:31:54,装備アイテム,28498,14cm単装砲,艦娘の解体
2016-05-04 18:45:06,艦娘,17017,早霜 (Lv:1),近代化改修
2016-05-04 18:45:06,装備アイテム,28483,12.7cm連装砲,近代化改修
2016-05-04 18:45:06,装備アイテム,28484,25mm連装機銃,近代化改修
2016-05-04 18:45:06,艦娘,17028,摩耶 (Lv:1),近代化改修
2016-05-04 18:45:06,装備アイテム,28502,20.3cm連装砲,近代化改修
2016-05-04 18:45:06,艦娘,17026,最上 (Lv:1),近代化改修
2016-05-04 18:45:06,装備アイテム,28499,15.5cm三連装砲,近代化改修
2016-05-04 18:45:06,装備アイテム,28500,零式水上偵察機,近代化改修
2016-05-04 18:45:06,艦娘,17023,加古 (Lv:1),近代化改修
2016-05-04 18:45:06,装備アイテム,28491,20.3cm連装砲,近代化改修
2016-05-04 19:00:14,装備アイテム,28503,12.7cm連装砲,装備の廃棄
2016-05-04 19:00:41,装備アイテム,28504,61cm四連装魚雷,装備の廃棄
2016-05-04 19:00:50,装備アイテム,28450,九六式艦戦,装備の廃棄
2016-05-04 19:00:56,装備アイテム,28396,九六式艦戦,装備の廃棄
2016-05-04 19:01:12,装備アイテム,28477,零式艦戦21型,装備の廃棄
2016-05-04 19:01:18,装備アイテム,28475,零式艦戦21型,装備の廃棄
2016-05-04 19:01:28,装備アイテム,23338,彗星,装備の廃棄
2016-05-04 19:01:33,装備アイテム,21525,九九式艦爆,装備の廃棄
2016-05-04 19:01:38,装備アイテム,28397,九九式艦爆,装備の廃棄
2016-05-04 19:01:45,装備アイテム,26931,天山,装備の廃棄
2016-05-04 19:02:05,装備アイテム,28476,零式水上偵察機,装備の廃棄
2016-05-04 19:02:24,装備アイテム,25449,25mm三連装機銃,装備の廃棄
2016-05-04 19:02:30,装備アイテム,25426,25mm三連装機銃,装備の廃棄
2016-05-04 19:02:35,装備アイテム,25354,25mm三連装機銃,装備の廃棄
2016-05-04 19:02:40,装備アイテム,25929,25mm三連装機銃,装備の廃棄
2016-05-04 19:02:46,装備アイテム,25264,25mm三連装機銃,装備の廃棄
2016-05-04 19:20:05,艦娘,17034,村雨 (Lv:1),艦娘の解体
2016-05-04 19:20:05,装備アイテム,28512,12.7cm連装砲,艦娘の解体
2016-05-04 19:20:09,艦娘,17033,三日月 (Lv:1),艦娘の解体
2016-05-04 19:20:09,装備アイテム,28511,12cm単装砲,艦娘の解体
2016-05-04 19:34:59,艦娘,17037,若葉 (Lv:1),艦娘の解体
2016-05-04 19:34:59,装備アイテム,28516,12.7cm連装砲,艦娘の解体
2016-05-04 19:35:19,艦娘,17036,初霜 (Lv:1),近代化改修
2016-05-04 19:35:19,装備アイテム,28515,12.7cm連装砲,近代化改修
2016-05-04 19:35:19,艦娘,17030,球磨 (Lv:1),近代化改修
2016-05-04 19:35:19,装備アイテム,28506,14cm単装砲,近代化改修
2016-05-04 19:35:19,装備アイテム,28507,零式水上偵察機,近代化改修
2016-05-04 19:49:02,艦娘,17042,初霜 (Lv:1),近代化改修
2016-05-04 19:49:02,装備アイテム,28522,12.7cm連装砲,近代化改修
2016-05-04 19:49:02,艦娘,17040,電 (Lv:1),近代化改修
2016-05-04 19:49:02,装備アイテム,28520,12.7cm連装砲,近代化改修
2016-05-04 19:49:02,艦娘,17038,曙 (Lv:1),近代化改修
2016-05-04 19:49:02,装備アイテム,28517,12.7cm連装砲,近代化改修
2016-05-04 19:49:02,艦娘,17032,磯波 (Lv:2),近代化改修
2016-05-04 19:49:02,装備アイテム,28510,12.7cm連装砲,近代化改修
2016-05-04 19:49:02,艦娘,17039,長良 (Lv:1),近代化改修
2016-05-04 19:49:02,装備アイテム,28518,14cm単装砲,近代化改修
2016-05-04 19:49:02,装備アイテム,28519,61cm四連装魚雷,近代化改修
2016-05-04 20:07:50,艦娘,17031,初春 (Lv:2),近代化改修
2016-05-04 20:07:50,装備アイテム,28508,12.7cm連装砲,近代化改修
2016-05-04 20:07:50,装備アイテム,28509,61cm三連装魚雷,近代化改修
2016-05-04 20:07:50,艦娘,17041,満潮 (Lv:2),近代化改修
2016-05-04 20:07:50,装備アイテム,28521,12.7cm連装砲,近代化改修
2016-05-04 20:07:50,艦娘,17044,長月 (Lv:1),近代化改修
2016-05-04 20:07:50,装備アイテム,28524,12cm単装砲,近代化改修
2016-05-04 20:07:50,艦娘,17043,時雨 (Lv:1),近代化改修
2016-05-04 20:07:50,装備アイテム,28523,12.7cm連装砲,近代化改修
2016-05-04 20:07:50,艦娘,17045,荒潮 (Lv:1),近代化改修
2016-05-04 20:07:50,装備アイテム,28525,12.7cm連装砲,近代化改修
2016-05-04 20:31:59,艦娘,17047,朧 (Lv:1),艦娘の解体
2016-05-04 20:31:59,装備アイテム,28527,12.7cm連装砲,艦娘の解体
2016-05-04 20:32:04,艦娘,17046,叢雲 (Lv:1),艦娘の解体
2016-05-04 20:32:04,装備アイテム,28526,12.7cm連装砲,艦娘の解体
2016-05-04 20:46:39,艦娘,17050,由良 (Lv:1),艦娘の解体
2016-05-04 20:46:39,装備アイテム,28532,<UNKNOWN>,艦娘の解体
2016-05-04 20:46:43,艦娘,17049,川内 (Lv:1),艦娘の解体
2016-05-04 20:46:43,装備アイテム,28530,<UNKNOWN>,艦娘の解体
2016-05-04 20:46:43,装備アイテム,28531,<UNKNOWN>,艦娘の解体
2016-05-04 21:09:29,装備アイテム,28547,12cm単装砲,装備の廃棄
2016-05-04 21:09:34,装備アイテム,28536,12.7cm連装砲,装備の廃棄
2016-05-04 21:09:39,装備アイテム,28513,12.7cm連装砲,装備の廃棄
2016-05-04 21:09:51,装備アイテム,23786,41cm連装砲,装備の廃棄
2016-05-04 21:09:57,装備アイテム,27754,41cm連装砲,装備の廃棄
2016-05-04 21:10:20,装備アイテム,28538,零式艦戦21型,装備の廃棄
2016-05-04 21:10:32,装備アイテム,28539,零式艦戦21型,装備の廃棄
2016-05-04 21:10:37,装備アイテム,28537,零式艦戦21型,装備の廃棄
2016-05-04 21:10:42,装備アイテム,28550,零式艦戦21型,装備の廃棄
2016-05-04 21:10:47,装備アイテム,28535,九六式艦戦,装備の廃棄
2016-05-04 21:11:05,装備アイテム,28542,零式水上偵察機,装備の廃棄
2016-05-04 21:11:16,装備アイテム,28543,零式水上偵察機,装備の廃棄
2016-05-04 21:11:21,装備アイテム,28533,零式水上偵察機,装備の廃棄
2016-05-04 23:28:18,艦娘,17053,荒潮 (Lv:1),艦娘の解体
2016-05-04 23:28:18,装備アイテム,28557,12.7cm連装砲,艦娘の解体
2016-05-04 23:28:22,艦娘,17052,川内 (Lv:1),艦娘の解体
2016-05-04 23:28:22,装備アイテム,28555,14cm単装砲,艦娘の解体
2016-05-04 23:28:22,装備アイテム,28556,零式水上偵察機,艦娘の解体
2016-05-04 23:28:47,艦娘,17051,木曾 (Lv:1),艦娘の解体
2016-05-04 23:28:47,装備アイテム,28552,14cm単装砲,艦娘の解体
2016-05-04 23:50:26,艦娘,17055,那珂 (Lv:1),艦娘の解体
2016-05-04 23:50:26,装備アイテム,28560,14cm単装砲,艦娘の解体
2016-05-05 00:13:51,艦娘,17056,木曾 (Lv:1),艦娘の解体
2016-05-05 00:13:51,装備アイテム,28561,14cm単装砲,艦娘の解体
2016-05-05 00:14:23,艦娘,17048,筑摩 (Lv:1),近代化改修
2016-05-05 00:14:23,装備アイテム,28528,20.3cm連装砲,近代化改修
2016-05-05 00:14:23,装備アイテム,28529,零式水上偵察機,近代化改修
2016-05-05 00:14:23,艦娘,17054,白露 (Lv:1),近代化改修
2016-05-05 00:14:23,装備アイテム,28558,12.7cm連装砲,近代化改修
2016-05-05 00:14:23,装備アイテム,28559,61cm四連装魚雷,近代化改修
2016-05-05 00:14:23,艦娘,17035,春雨 (Lv:2),近代化改修
2016-05-05 00:42:27,艦娘,17062,曙 (Lv:2),艦娘の解体
2016-05-05 00:42:27,装備アイテム,28567,12.7cm連装砲,艦娘の解体
2016-05-05 00:42:34,艦娘,17060,霰 (Lv:2),艦娘の解体
2016-05-05 00:42:34,装備アイテム,28565,12.7cm連装砲,艦娘の解体
2016-05-05 00:43:23,艦娘,17061,深雪 (Lv:1),艦娘の解体
2016-05-05 00:43:23,装備アイテム,28566,12.7cm連装砲,艦娘の解体
2016-05-05 00:58:10,艦娘,17066,那珂 (Lv:1),艦娘の解体
2016-05-05 00:58:10,装備アイテム,28573,14cm単装砲,艦娘の解体
2016-05-05 00:58:19,艦娘,17064,涼風 (Lv:2),艦娘の解体
2016-05-05 00:58:19,装備アイテム,28569,12.7cm連装砲,艦娘の解体
2016-05-05 00:58:19,装備アイテム,28570,61cm四連装魚雷,艦娘の解体
2016-05-05 00:58:26,艦娘,17059,村雨 (Lv:3),艦娘の解体
2016-05-05 00:58:26,装備アイテム,28564,12.7cm連装砲,艦娘の解体
2016-05-05 00:58:30,艦娘,17063,満潮 (Lv:2),艦娘の解体
2016-05-05 00:58:30,装備アイテム,28568,12.7cm連装砲,艦娘の解体
2016-05-05 01:10:13,艦娘,17069,満潮 (Lv:1),近代化改修
2016-05-05 01:10:13,装備アイテム,28576,12.7cm連装砲,近代化改修
2016-05-05 01:10:13,艦娘,17070,三日月 (Lv:1),近代化改修
2016-05-05 01:10:13,装備アイテム,28577,12cm単装砲,近代化改修
2016-05-05 01:10:13,艦娘,17067,初雪 (Lv:1),近代化改修
2016-05-05 01:10:13,装備アイテム,28574,12.7cm連装砲,近代化改修
2016-05-05 01:10:13,艦娘,17068,深雪 (Lv:1),近代化改修
2016-05-05 01:10:13,装備アイテム,28575,12.7cm連装砲,近代化改修
2016-05-05 01:10:33,艦娘,17071,綾波 (Lv:1),近代化改修
2016-05-05 01:10:33,装備アイテム,28578,12.7cm連装砲,近代化改修
2016-05-05 01:10:33,装備アイテム,28579,61cm三連装魚雷,近代化改修
2016-05-05 01:10:33,艦娘,17065,綾波 (Lv:2),近代化改修
2016-05-05 01:10:33,装備アイテム,28571,12.7cm連装砲,近代化改修
